1977592,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961601.00000,ЭКС-000005729   ,,,False,184793,,,,,,,0.00000,0.00000,23.24000,162680.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,7000.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977593,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009107   ,5961612.00000,ЭКС-000005729   ,,,False,874885,,,,,,,0.00000,0.00000,2508.32000,2508.32000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,1.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977594,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009150   ,5961611.00000,ЭКС-000005729   ,,,False,810734,,,,,,,0.00000,0.00000,458.48000,458.48000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,1.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977595,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961610.00000,ЭКС-000005729   ,,,False,810703,,,,,,,0.00000,0.00000,348.94000,20238.52000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,58.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977596,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961582.00000,ЭКС-000005729   ,,,False,205699,,,,,,,0.00000,0.00000,174.21000,1742.10000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,10.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977597,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961581.00000,ЭКС-000005729   ,,,False,203050,,,,,,,0.00000,0.00000,33.44000,3344.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977598,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961580.00000,ЭКС-000005729   ,,,False,203045,,,,,,,0.00000,0.00000,12.75000,1275.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977599,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961579.00000,ЭКС-000005729   ,,,False,200521,,,,,,,0.00000,0.00000,174.92000,8746.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,50.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977600,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961578.00000,ЭКС-000005729   ,,,False,200520,,,,,,,0.00000,0.00000,131.19000,13119.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977601,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961577.00000,ЭКС-000005729   ,,,False,200519,,,,,,,0.00000,0.00000,157.70000,788.50000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,5.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977602,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961576.00000,ЭКС-000005729   ,,,False,197266,,,,,,,0.00000,0.00000,12.42000,2484.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,200.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977603,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961575.00000,ЭКС-000005729   ,,,False,184800,,,,,,,0.00000,0.00000,7.39000,5173.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,700.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977604,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961574.00000,ЭКС-000005729   ,,,False,184799,,,,,,,0.00000,0.00000,3.39000,169.50000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005729    ,,,50.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
